AuthorID,Author,Date,Content,Attachments,Reactions
1.9378E+17,Vincente#0733,07/26/2019 11:21 PM,like 1,,
2.39697E+17,Dragonite#7048,07/26/2019 11:21 PM,parshan has work til 5,,
1.9378E+17,Vincente#0733,07/26/2019 11:21 PM,okay I think that's fine,,
1.9378E+17,Vincente#0733,07/26/2019 11:22 PM,after 5 would work,,
2.39697E+17,Dragonite#7048,07/26/2019 11:22 PM,r u down for lion king,,
1.9378E+17,Vincente#0733,07/26/2019 11:22 PM,sure,,
1.9378E+17,Vincente#0733,07/26/2019 11:22 PM,anything besides spider man because i already watche dthat,,
2.39697E+17,Dragonite#7048,07/26/2019 11:23 PM,k,,
2.39697E+17,Dragonite#7048,07/26/2019 11:23 PM,coq or meadowtown?,,
1.9378E+17,Vincente#0733,07/26/2019 11:26 PM,coq plz,,
2.39697E+17,Dragonite#7048,07/26/2019 11:26 PM,do u have a ride?,,
1.9378E+17,Vincente#0733,07/26/2019 11:28 PM,i mean,,
1.9378E+17,Vincente#0733,07/26/2019 11:28 PM,i could probably bus,,
2.39697E+17,Dragonite#7048,07/26/2019 11:28 PM,parshan wants me to drive him,,
2.39697E+17,Dragonite#7048,07/26/2019 11:28 PM,i dont want to overseat,,
1.9378E+17,Vincente#0733,07/26/2019 11:28 PM,ye that's fine,,
1.9378E+17,Vincente#0733,07/26/2019 11:28 PM,alex lives in coq anyways,,
1.9378E+17,Vincente#0733,07/26/2019 11:28 PM,so I can just bus,,
2.39697E+17,Dragonite#7048,07/26/2019 11:29 PM,k,,
1.9378E+17,Vincente#0733,08/31/2019 3:19 PM,https://discord.gg/KrrCT3,,
1.9378E+17,Vincente#0733,09/16/2019 7:46 PM,V,,
1.9378E+17,Vincente#0733,09/16/2019 7:46 PM,https://discord.gg/TPrBmS,,
1.9378E+17,Vincente#0733,09/27/2019 10:48 PM,https://discord.gg/vdFKm8,,
2.39697E+17,Dragonite#7048,09/27/2019 10:49 PM,im banned,,
1.9378E+17,Vincente#0733,10/17/2019 11:40 PM,yo,,
1.9378E+17,Vincente#0733,10/17/2019 11:41 PM,keep that shit that i said to you to yourself,,
1.9378E+17,Vincente#0733,12/08/2019 11:18 PM,ParadiseGG,,
1.9378E+17,Vincente#0733,12/08/2019 11:18 PM,its case sensitive,,
1.9378E+17,Vincente#0733,01/26/2020 8:38 PM,yo,,
1.9378E+17,Vincente#0733,01/26/2020 8:38 PM,nigger,,
1.9378E+17,Vincente#0733,01/26/2020 8:38 PM,let's play gta,,
2.39697E+17,Dragonite#7048,01/26/2020 8:51 PM,no siege,,
1.9378E+17,Vincente#0733,01/26/2020 8:51 PM,nigger,,
1.9378E+17,Vincente#0733,01/26/2020 8:52 PM,go learn how to code in swift,,
1.9378E+17,Vincente#0733,01/26/2020 8:52 PM,chink,,
2.39697E+17,Dragonite#7048,01/26/2020 8:52 PM,nah nigga,,
2.39697E+17,Dragonite#7048,02/10/2020 10:21 PM,yo,,
2.39697E+17,Dragonite#7048,02/10/2020 10:22 PM,we have to do something to sina at the party,,
1.9378E+17,Vincente#0733,02/18/2020 10:40 PM,yo,,
1.9378E+17,Vincente#0733,02/18/2020 10:40 PM,did you study a lot for cp,,
1.9378E+17,Vincente#0733,02/18/2020 10:40 PM,test,,
2.39697E+17,Dragonite#7048,02/18/2020 10:41 PM,no,,
2.39697E+17,Dragonite#7048,03/01/2020 10:23 PM,yo,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,?,,
2.39697E+17,Dragonite#7048,03/01/2020 10:23 PM,does aaron know,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,no,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,don,,
2.39697E+17,Dragonite#7048,03/01/2020 10:23 PM,he smapped me,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,t,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,no,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,don't tell im,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,he's ttrying to get us to tell him,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,don't tell him,,
2.39697E+17,Dragonite#7048,03/01/2020 10:23 PM,i said i didnt know,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,good,,
2.39697E+17,Dragonite#7048,03/01/2020 10:23 PM,lol,,
1.9378E+17,Vincente#0733,03/01/2020 10:23 PM,just keep avoiding it if he asks you,,
2.39697E+17,Dragonite#7048,03/01/2020 10:24 PM,k,,
2.39697E+17,Dragonite#7048,05/01/2020 9:39 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:39 PM,hey,,
2.39697E+17,Dragonite#7048,05/01/2020 9:39 PM,nigger,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
2.39697E+17,Dragonite#7048,05/01/2020 9:40 PM,add me,,
1.9378E+17,Vincente#0733,05/02/2020 4:48 PM,Started a call that lasted 58 minutes.,,
2.39697E+17,Dragonite#7048,05/23/2020 10:22 PM,https://discord.gg/GKukJV,,
2.39697E+17,Dragonite#7048,05/31/2020 11:49 PM,yo,,
2.39697E+17,Dragonite#7048,05/31/2020 11:49 PM,stfu,,
2.39697E+17,Dragonite#7048,05/31/2020 11:49 PM,donttekk chase,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,why,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,wt,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,wtf,,
2.39697E+17,Dragonite#7048,05/31/2020 11:49 PM,just odnt,,
2.39697E+17,Dragonite#7048,05/31/2020 11:49 PM,our moms r close,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,okay,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,why would he snitch on you,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,to his mom,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,wtf,,
1.9378E+17,Vincente#0733,05/31/2020 11:49 PM,that makes no sense,,
2.39697E+17,Dragonite#7048,05/31/2020 11:49 PM,idk just dont,,
1.9378E+17,Vincente#0733,05/31/2020 11:50 PM,bruh,,
1.9378E+17,Vincente#0733,06/09/2020 9:13 PM,https://discord.gg/hDuv4S,,
2.39697E+17,Dragonite#7048,06/22/2020 2:18 AM,stfu,,
1.9378E+17,Vincente#0733,06/22/2020 2:18 AM,oh shit,,
1.9378E+17,Vincente#0733,06/22/2020 2:18 AM,right,,
1.9378E+17,Vincente#0733,06/22/2020 2:18 AM,mb,,
2.39697E+17,Dragonite#7048,06/23/2020 9:39 PM,r u going to stfu,,
1.9378E+17,Vincente#0733,06/23/2020 9:40 PM,i don't understand,,
1.9378E+17,Vincente#0733,08/12/2020 5:00 PM,parshan,,
1.9378E+17,Vincente#0733,08/12/2020 5:00 PM,is lowkey,,
1.9378E+17,Vincente#0733,08/12/2020 5:00 PM,a fucking god,,
1.9378E+17,Vincente#0733,08/12/2020 5:00 PM,holy,,
2.39697E+17,Dragonite#7048,08/12/2020 5:01 PM,ye,,
1.9378E+17,Vincente#0733,08/12/2020 5:01 PM,they really think parhsna is in the okay for sure,,
2.39697E+17,Dragonite#7048,08/12/2020 5:01 PM,he doesnt understand he only needs one out,,
1.9378E+17,Vincente#0733,08/12/2020 5:01 PM,yeah,,
1.9378E+17,Vincente#0733,08/12/2020 5:01 PM,but him acting dumb is good for him,,
2.39697E+17,Dragonite#7048,08/12/2020 5:01 PM,if he teams with brian and votes chase parshan wins,,
1.9378E+17,Vincente#0733,08/12/2020 5:01 PM,yeah and vice versa,,
1.9378E+17,Vincente#0733,08/12/2020 5:02 PM,gg,,
1.9378E+17,Vincente#0733,08/12/2020 5:02 PM,he won,,
1.9378E+17,Vincente#0733,08/12/2020 5:02 PM,thats game,,
1.9378E+17,Vincente#0733,08/12/2020 5:02 PM,parshan is a genius,,
1.9378E+17,Vincente#0733,09/08/2020 10:56 AM,https://discord.gg/p9FUMq,,
1.9378E+17,Vincente#0733,09/25/2020 2:38 PM,https://discord.gg/ppzuG8,,
1.9378E+17,Vincente#0733,09/28/2020 8:37 AM,,https://cdn.discordapp.com/attachments/365635143462944778/760163246480424980/message.txt,
1.9378E+17,Vincente#0733,09/28/2020 8:37 AM,https://sfu.zoom.us/j/99377709909?pwd=NUQzU1MyVkJXOU5CeWFtYzh0ZnVSZz09,,
1.9378E+17,Vincente#0733,10/03/2020 7:00 PM,yo my niga,,
1.9378E+17,Vincente#0733,10/03/2020 7:00 PM,if you are studying some calc,,
1.9378E+17,Vincente#0733,10/03/2020 7:00 PM,do these practice exams and let's compare answers because it doesn't come with answer key,,
1.9378E+17,Vincente#0733,10/03/2020 7:00 PM,http://www.sfu.ca/math/undergraduate/current-students/workshops/midterm-and-final-exam-samples.html,,
2.39697E+17,Dragonite#7048,10/03/2020 7:01 PM,how did u find these lol,,
1.9378E+17,Vincente#0733,10/03/2020 7:01 PM,it was in calc announcements,,
1.9378E+17,Vincente#0733,10/03/2020 7:01 PM,just do the first one\,,
2.39697E+17,Dragonite#7048,10/03/2020 7:01 PM,k,,
1.9378E+17,Vincente#0733,10/18/2020 8:21 PM,https://sfuca0-my.sharepoint.com/:w:/g/personal/vba16_sfuca0_onmicrosoft_com/EbiUii7F3MNCn3s5goPtcvsBXzu88iaWZUcdvVOGr2nsnQ?e=iLFPSs,,
1.9378E+17,Vincente#0733,10/28/2020 7:43 PM,yo kid,,
1.9378E+17,Vincente#0733,10/28/2020 7:43 PM,what was your quesiton 2,,
1.9378E+17,Vincente#0733,10/28/2020 7:43 PM,Which of the following methods alters the original string (to which the method applies)?,,
1.9378E+17,Vincente#0733,10/28/2020 7:43 PM,^this was mine,,
2.39697E+17,Dragonite#7048,10/28/2020 7:44 PM,Which of the following is NOT a string method?,,
1.9378E+17,Vincente#0733,10/28/2020 7:45 PM,nvm,,
2.39697E+17,Dragonite#7048,11/01/2020 7:30 PM,does ur intro start with a question,,
1.9378E+17,Vincente#0733,11/01/2020 7:30 PM,no,,
1.9378E+17,Vincente#0733,11/01/2020 7:31 PM,I don't think it would be good to start with a question,,
1.9378E+17,Vincente#0733,11/01/2020 7:31 PM,How much have you finished,,
2.39697E+17,Dragonite#7048,11/01/2020 7:31 PM,parshan did,,
2.39697E+17,Dragonite#7048,11/01/2020 7:31 PM,im doing intro,,
2.39697E+17,Dragonite#7048,11/01/2020 7:31 PM,i finished body,,
1.9378E+17,Vincente#0733,11/01/2020 7:31 PM,oh,,
1.9378E+17,Vincente#0733,11/01/2020 7:31 PM,i mean i didn't put a question,,
1.9378E+17,Vincente#0733,11/01/2020 7:32 PM,but i guess if parshan did then it's fine?,,
2.39697E+17,Dragonite#7048,11/01/2020 7:32 PM,idk,,
1.9378E+17,Vincente#0733,11/01/2020 7:34 PM,so you still need to finish your intro and conclusion?,,
2.39697E+17,Dragonite#7048,11/01/2020 7:35 PM,yea,,
1.9378E+17,Vincente#0733,11/01/2020 7:38 PM,damn,,
1.9378E+17,Vincente#0733,11/01/2020 7:38 PM,gl gayup,,
2.39697E+17,Dragonite#7048,11/01/2020 7:50 PM,its ok its ez,,
1.9378E+17,Vincente#0733,11/01/2020 7:50 PM,you're funny,,
1.9378E+17,Vincente#0733,11/01/2020 7:50 PM,intro is hardest part,,
1.9378E+17,Vincente#0733,11/01/2020 7:50 PM,conclusion is easiest,,
2.39697E+17,Dragonite#7048,11/01/2020 7:51 PM,no,,
2.39697E+17,Dragonite#7048,11/01/2020 7:51 PM,bodies,,
1.9378E+17,Vincente#0733,11/01/2020 7:51 PM,you're dumb,,
2.39697E+17,Dragonite#7048,11/01/2020 10:34 PM,yo,,
2.39697E+17,Dragonite#7048,11/01/2020 10:34 PM,wtf,,
2.39697E+17,Dragonite#7048,11/01/2020 10:34 PM,fucking invite me,,
1.9378E+17,Vincente#0733,11/01/2020 10:34 PM,parshan kiced you,,
1.9378E+17,Vincente#0733,11/01/2020 10:34 PM,https://discord.gg/HRqvZ7SH,,
2.39697E+17,Dragonite#7048,11/06/2020 12:13 AM,"In supporting my claim there has to be statistical infmration and facts to back up my points in the essay. With the three prongs (as they act as the base of my overall argument) I must provide good and informative information that can back up my thesis. With prong 1 I was hoping on talking about academic dishonesty (in other words cheating) and how students can utalize Google to easily find a solution to a problem they should have otherwise tried to figure out themselves. I can possibly find some sort of evidence showing the capabilities of Google and how it can satisfy such a claim. Secondly I need to show information about the negative effects of information overload (must likely studies) and also demonstrate how Google presents an overwhelming amount of information on a topic (with possibly  most of it being irrelevant to what someone searched in the first place). Thirdly I will have to find evidence of its negative effects on research, more specifically on its validity and credibility of the information it presents to a user. On the topic of research I can also touch up on how people have accept and use information on Google without knowing whether or not its Valid or not (connecting to the other point).",,
2.39697E+17,Dragonite#7048,11/21/2020 3:32 PM,yo,,
2.39697E+17,Dragonite#7048,11/21/2020 3:32 PM,what is the derivative of (6-x)/5,,
1.9378E+17,Vincente#0733,11/21/2020 3:33 PM,-0.2,,
2.39697E+17,Dragonite#7048,11/21/2020 3:34 PM,lol,,
1.9378E+17,Vincente#0733,11/21/2020 3:35 PM,lmao,,
1.9378E+17,Vincente#0733,11/22/2020 12:40 AM,yo have you done anything for the cp project?,,
2.39697E+17,Dragonite#7048,11/22/2020 12:41 AM,no,,
2.39697E+17,Dragonite#7048,11/22/2020 12:41 AM,prob tomorrow,,
1.9378E+17,Vincente#0733,11/22/2020 12:42 AM,it's so confusing like idk what the game is supposed to do,,
2.39697E+17,Dragonite#7048,11/22/2020 12:43 AM,yea its sorta weird,,
1.9378E+17,Vincente#0733,11/22/2020 12:43 AM,yeah,,
1.9378E+17,Vincente#0733,11/22/2020 12:43 AM,what you working on rn?,,
2.39697E+17,Dragonite#7048,11/22/2020 12:44 AM,webassign,,
1.9378E+17,Vincente#0733,11/22/2020 12:45 AM,i see,,
1.9378E+17,Vincente#0733,11/23/2020 12:07 AM,yo have you done any of the cp project?,,
2.39697E+17,Dragonite#7048,11/23/2020 12:14 AM,no i ended up doing macm,,
1.9378E+17,Vincente#0733,11/23/2020 12:14 AM,bruv,,
1.9378E+17,Vincente#0733,11/23/2020 12:14 AM,you did macm for so long?,,
1.9378E+17,Vincente#0733,11/23/2020 12:14 AM,wtf,,
2.39697E+17,Dragonite#7048,11/23/2020 12:15 AM,some of this shit is hard,,
1.9378E+17,Vincente#0733,11/23/2020 12:18 AM,like what lmao,,
1.9378E+17,Vincente#0733,11/23/2020 12:18 AM,just watch vids,,
2.39697E+17,Dragonite#7048,11/23/2020 12:24 AM,trouble with gcd stuff,,
2.39697E+17,Dragonite#7048,11/23/2020 12:25 AM,and euclidean,,
1.9378E+17,Vincente#0733,11/23/2020 12:25 AM,lmao,,
1.9378E+17,Vincente#0733,11/23/2020 12:25 AM,i mean i haven't done any hw with that but like it doesn't seem that bad,,
2.39697E+17,Dragonite#7048,11/23/2020 12:26 AM,i can use the euclidean algo but its understanding the concepts and proofs,,
1.9378E+17,Vincente#0733,11/23/2020 12:27 AM,oh lmao,,
2.39697E+17,Dragonite#7048,12/13/2020 3:58 PM,is parshan depressed cuz of 120?,,
1.9378E+17,Vincente#0733,12/13/2020 3:58 PM,lmao,,
1.9378E+17,Vincente#0733,12/13/2020 3:58 PM,idk,,
1.9378E+17,Vincente#0733,12/13/2020 3:58 PM,maybe,,
1.9378E+17,Vincente#0733,12/13/2020 3:58 PM,yo have you done any of the final samples,,
2.39697E+17,Dragonite#7048,12/13/2020 3:59 PM,im doing b,,
1.9378E+17,Vincente#0733,12/13/2020 3:59 PM,ok,,
1.9378E+17,Vincente#0733,12/13/2020 3:59 PM,I wasn't sure how to do 8b) or 10,,
2.39697E+17,Dragonite#7048,12/13/2020 4:00 PM,im tryna do 8 rn,,
1.9378E+17,Vincente#0733,12/13/2020 4:00 PM,ok,,
1.9378E+17,Vincente#0733,12/13/2020 4:00 PM,i don't understand how to do b,,
2.39697E+17,Dragonite#7048,12/13/2020 4:01 PM,wait sample A or B,,
2.39697E+17,Dragonite#7048,12/13/2020 4:01 PM,cuz i didnt do 8b on sample A,,
1.9378E+17,Vincente#0733,12/13/2020 4:01 PM,no on sample B,,
2.39697E+17,Dragonite#7048,12/13/2020 4:01 PM,oh,,
1.9378E+17,Vincente#0733,12/13/2020 4:02 PM,I had to look at the answer tho,,
1.9378E+17,Vincente#0733,12/13/2020 4:02 PM,like a bit of the process part,,
1.9378E+17,Vincente#0733,12/13/2020 5:11 PM,Yo have you done C,,
1.9378E+17,Vincente#0733,12/13/2020 5:11 PM,*sample C,,
2.39697E+17,Dragonite#7048,12/13/2020 5:12 PM,no,,
1.9378E+17,Vincente#0733,12/13/2020 5:12 PM,dude that shit is fucked,,
1.9378E+17,Vincente#0733,12/13/2020 5:12 PM,I think it's an older final but it's fucked,,
2.39697E+17,Dragonite#7048,12/13/2020 5:12 PM,damn,,
1.9378E+17,Vincente#0733,12/18/2020 12:42 PM,https://discord.gg/ARNpKRqe,,
2.39697E+17,Dragonite#7048,01/10/2021 9:50 PM,nigga,,
2.39697E+17,Dragonite#7048,01/10/2021 9:51 PM,say u got added in the canvas,,
2.39697E+17,Dragonite#7048,01/10/2021 9:51 PM,parshan,,
1.9378E+17,Vincente#0733,01/10/2021 9:56 PM,ok,,
1.9378E+17,Vincente#0733,02/01/2021 12:12 AM,https://discord.gg/9JYVksfA,,
1.9378E+17,Vincente#0733,02/03/2021 12:25 AM,https://discord.gg/3jR7aMrt,,
1.9378E+17,Vincente#0733,02/10/2021 3:43 PM,https://1sfu-my.sharepoint.com/:p:/g/personal/vba16_sfu_ca/EXgbK1xoOOlEipNpw_yMzDYB6M-WTMqpLEbrNrYPtX_yIQ?email=2good4ugg%40gmail.com&e=xyCTYo,,
1.9378E+17,Vincente#0733,02/10/2021 9:54 PM,https://app.mural.co/invitation/mural/educ100w6648/1613022785358?sender=ue6aca4223e66cdbf3ac91152&key=a27d7359-3123-41c0-a3ac-204f725fe267,,
1.9378E+17,Vincente#0733,02/11/2021 1:05 PM,Talk about how situations change the perception and education of students,,
1.9378E+17,Vincente#0733,02/11/2021 1:06 PM,Give an example for a student in school who has a bad teacher,,
1.9378E+17,Vincente#0733,02/11/2021 1:06 PM,The results from a bad teacher causes the student to be come discouraged,,
1.9378E+17,Vincente#0733,02/11/2021 1:06 PM,Sequentially disliking the subject and not pursuing into the subject due to poor leadership,,
1.9378E+17,Vincente#0733,02/11/2021 1:07 PM,Then say how it all connects with the stuff I pointed to,,
1.9378E+17,Vincente#0733,02/11/2021 1:07 PM,And situations play a role in everything,,
1.9378E+17,Vincente#0733,02/11/2021 1:07 PM,Everything being the other 4 topics,,
1.9378E+17,Vincente#0733,02/11/2021 1:08 PM,And then talk about how situations continue,,
1.9378E+17,Vincente#0733,02/11/2021 1:09 PM,Meaning there will always be a situation that you gain experience from,,
1.9378E+17,Vincente#0733,02/11/2021 1:09 PM,Because situations have endless outcomes,,
1.9378E+17,Vincente#0733,02/11/2021 1:09 PM,And then the interaction part with the bad teacher,,
1.9378E+17,Vincente#0733,02/11/2021 1:10 PM,And growth part with the environment of the student,,
2.39697E+17,Dragonite#7048,02/11/2021 1:10 PM,idk wtf ur talking about,,
1.9378E+17,Vincente#0733,02/11/2021 1:15 PM,Fuck you,,
1.9378E+17,Vincente#0733,02/11/2021 1:15 PM,I’ll eat your asshole,,
1.9378E+17,Vincente#0733,02/22/2021 10:22 PM,say poultrey geist,,
1.9378E+17,Vincente#0733,02/22/2021 10:22 PM,josh,,
1.9378E+17,Vincente#0733,02/22/2021 10:22 PM,plz,,
1.9378E+17,Vincente#0733,02/22/2021 10:22 PM,pultry geist,,
1.9378E+17,Vincente#0733,02/22/2021 10:22 PM,plz,,
1.9378E+17,Vincente#0733,02/22/2021 10:22 PM,omg,,
1.9378E+17,Vincente#0733,02/25/2021 12:32 AM,wait,,
1.9378E+17,Vincente#0733,02/25/2021 12:32 AM,yo,,
1.9378E+17,Vincente#0733,02/25/2021 12:32 AM,i did not know,,
2.39697E+17,Dragonite#7048,02/25/2021 12:32 AM,idc,,
1.9378E+17,Vincente#0733,02/25/2021 12:32 AM,i am so sorry,,
2.39697E+17,Dragonite#7048,02/25/2021 12:32 AM,no it doesnt matter,,
1.9378E+17,Vincente#0733,03/06/2021 7:59 PM,yo,,
1.9378E+17,Vincente#0733,03/06/2021 7:59 PM,gayup,,
2.39697E+17,Dragonite#7048,03/06/2021 8:26 PM,wat,,
1.9378E+17,Vincente#0733,03/06/2021 8:26 PM,do you know the algo well with merge sort?,,
2.39697E+17,Dragonite#7048,03/06/2021 8:26 PM,no,,
1.9378E+17,Vincente#0733,03/06/2021 8:27 PM,k nvm gayup,,
1.9378E+17,Vincente#0733,03/07/2021 2:25 PM,have you done any work for assignment 3 for cmpt 125?,,
2.39697E+17,Dragonite#7048,03/07/2021 2:26 PM,no,,
1.9378E+17,Vincente#0733,03/07/2021 2:26 PM,damn k nvm gayup,,
2.39697E+17,Dragonite#7048,03/07/2021 2:26 PM,I dont have time,,
1.9378E+17,Vincente#0733,03/07/2021 2:26 PM,this mans,,
1.9378E+17,Vincente#0733,03/07/2021 2:26 PM,what are you on for studying?,,
1.9378E+17,Vincente#0733,03/07/2021 2:26 PM,like what topic,,
2.39697E+17,Dragonite#7048,03/07/2021 2:27 PM,sort and search algos,,
1.9378E+17,Vincente#0733,03/07/2021 2:27 PM,damn you have quite a ways to go,,
2.39697E+17,Dragonite#7048,03/07/2021 2:27 PM,ye,,
1.9378E+17,Vincente#0733,03/15/2021 7:16 PM,yo when doing your essay do apa,,
1.9378E+17,Vincente#0733,03/15/2021 7:16 PM,parshan and I are doing it then we can compare essays,,
1.9378E+17,Vincente#0733,03/15/2021 7:16 PM,and format,,
2.39697E+17,Dragonite#7048,03/15/2021 7:20 PM,k,,
1.9378E+17,Vincente#0733,04/06/2021 9:55 PM,yo have you finished lab 7?,,
1.9378E+17,Vincente#0733,04/06/2021 9:55 PM,I'm stuck on the last task,,
1.9378E+17,Vincente#0733,04/06/2021 9:56 PM,i can't figure it out,,
2.39697E+17,Dragonite#7048,04/06/2021 10:01 PM,nah,,
1.9378E+17,Vincente#0733,04/06/2021 10:01 PM,are you on task7:,,
1.9378E+17,Vincente#0733,04/06/2021 10:01 PM,?,,
2.39697E+17,Dragonite#7048,04/06/2021 10:05 PM,i am but didnt start,,
1.9378E+17,Vincente#0733,04/06/2021 10:05 PM,this shit is so tuff,,
1.9378E+17,Vincente#0733,04/06/2021 10:05 PM,are you working on assignment 4?,,
2.39697E+17,Dragonite#7048,04/06/2021 10:05 PM,i cant do the linked list shit,,
2.39697E+17,Dragonite#7048,04/06/2021 10:06 PM,idk how to do linked lists,,
1.9378E+17,Vincente#0733,04/06/2021 10:06 PM,ok,,
1.9378E+17,Vincente#0733,04/06/2021 10:06 PM,a linked list consists of two things,,
1.9378E+17,Vincente#0733,04/06/2021 10:06 PM,a node and to connect them all a list,,
1.9378E+17,Vincente#0733,04/06/2021 10:07 PM,for ex. a node contains it's value like int and a node pointing to the next node,,
1.9378E+17,Vincente#0733,04/06/2021 10:07 PM,and struct thats a list contains a head and a tail,,
1.9378E+17,Vincente#0733,04/06/2021 10:07 PM,the head points to the WHOLE node that is first in line,,
1.9378E+17,Vincente#0733,04/06/2021 10:08 PM,and the tail points to the last one,,
1.9378E+17,Vincente#0733,04/06/2021 10:08 PM,that's it,,
2.39697E+17,Dragonite#7048,04/06/2021 10:10 PM,yea i have to look into it,,
1.9378E+17,Vincente#0733,04/06/2021 10:11 PM,"if you did lab 7, you should gain a better understanding",,
2.39697E+17,Dragonite#7048,04/06/2021 10:12 PM,should i do it first then?,,
1.9378E+17,Vincente#0733,04/06/2021 10:13 PM,wtf,,
1.9378E+17,Vincente#0733,04/06/2021 10:13 PM,I thought you are on task 7?,,
2.39697E+17,Dragonite#7048,04/06/2021 10:13 PM,no i didnt start lab7,,
1.9378E+17,Vincente#0733,04/06/2021 10:13 PM,ohhhh,,
1.9378E+17,Vincente#0733,04/06/2021 10:13 PM,yeah do lab 7,,
1.9378E+17,Vincente#0733,04/06/2021 10:14 PM,it will give you a very in depth exercise,,
2.39697E+17,Dragonite#7048,04/06/2021 10:14 PM,k,,
2.39697E+17,Dragonite#7048,04/21/2021 12:48 AM,"```
T(N) = 2T(N/2) + C
T(N) = 2[2T(N/(2^2) + C)] + C = (2^2)T(N/(2^2) + C*2^(1) + C*2^(0)
T(N) = (2^3)T(N/(2^3) + C*2^(2) + C*2^(1) + C*2^(0)
T(N) = (2^4)T(N/(2^4) + C*2^(3) + C*2^(2) + C*2^(1) + C*2^(0)

.
.
.

T(N) = (2^k)T(N/(2^k))) + C * (2^(k-1) + ... + 1) //general form in terms of k

Let N = 2^k
log_2(N) = k *take log_2 of both sides*

T(N) = N(T(N/N)) + C((2^k) - 1)
T(N) = N(T(1)) + C(2^k) - C
T(N) = N(T(1)) + CN - C
```",,
2.39697E+17,Dragonite#7048,04/25/2021 1:04 AM,carrot and mass?,,
1.9378E+17,Vincente#0733,04/25/2021 1:04 AM,smd bitch,,
1.9378E+17,Vincente#0733,06/27/2021 8:18 PM,yo did you get any discount on your ipad?,,
1.9378E+17,Vincente#0733,06/27/2021 8:18 PM,for like being a student,,
2.39697E+17,Dragonite#7048,06/27/2021 8:18 PM,yea 120,,
2.39697E+17,Dragonite#7048,06/27/2021 8:18 PM,and 10 for pen,,
1.9378E+17,Vincente#0733,06/27/2021 8:18 PM,like do you know the percentage?,,
2.39697E+17,Dragonite#7048,06/27/2021 8:18 PM,nvm it was 130 discount,,
2.39697E+17,Dragonite#7048,06/27/2021 8:19 PM,its 10%,,
2.39697E+17,Dragonite#7048,06/27/2021 8:19 PM,i think,,
1.9378E+17,Vincente#0733,06/27/2021 8:19 PM,and it's off the whole purchase that you make?,,
2.39697E+17,Dragonite#7048,06/27/2021 8:19 PM,cuz base price was 1299,,
1.9378E+17,Vincente#0733,06/27/2021 8:19 PM,oh okay i see,,
1.9378E+17,Vincente#0733,06/27/2021 8:19 PM,ty josh kim,,
2.39697E+17,Dragonite#7048,06/27/2021 8:19 PM,ye,,
1.9378E+17,Vincente#0733,07/08/2021 11:00 PM,yo,,
1.9378E+17,Vincente#0733,07/08/2021 11:01 PM,what screen protector did you buy for your ipad,,
1.9378E+17,Vincente#0733,07/08/2021 11:01 PM,oh and case,,
1.9378E+17,Vincente#0733,07/08/2021 11:01 PM,I will be buying mine soon,,
2.39697E+17,Dragonite#7048,07/08/2021 11:01 PM,i dont recommend getting my screen protecter,,
2.39697E+17,Dragonite#7048,07/08/2021 11:01 PM,its kinda bad,,
1.9378E+17,Vincente#0733,07/08/2021 11:01 PM,oh,,
1.9378E+17,Vincente#0733,07/08/2021 11:01 PM,can you tell my which one it is so I can avoid it then,,
1.9378E+17,Vincente#0733,07/08/2021 11:01 PM,?,,
2.39697E+17,Dragonite#7048,07/08/2021 11:02 PM,icarez,,
1.9378E+17,Vincente#0733,07/08/2021 11:02 PM,ty bby,,
